analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
343,843,21.3600968889,7.4375110148,2.8875378340,5.6368285897,1
344,844,21.4023339464,7.4797480724,6.4451013506,9.5069101935,1
345,845,21.4268528061,7.5042669320,1.8300685833,9.0497647397,0
346,846,21.4298957393,7.5073098652,4.5936586985,1.5954817991,1
347,847,21.4425160586,7.5199301846,7.3586836379,1.1586407407,0
348,848,21.4519614178,7.5293755438,9.9986647475,6.7022723119,0
349,849,21.4541605645,7.5315746905,3.2404862265,8.1405361971,0
350,850,21.5243525979,7.6017667238,3.3873941531,0.5346411510,1
351,851,21.5377131887,7.6151273147,7.2496152709,7.4467578078,0
352,852,21.5699143048,7.6473284308,3.2429302932,1.0606363607,0
353,853,21.6035055527,7.6809196787,5.4033778959,2.9601175380,1
354,854,21.6310762254,7.7084903514,0.8915678954,7.3514157617,0
355,855,21.6352099980,7.7126241239,2.3753469784,7.1523038515,0
356,856,21.6544545862,7.7318687121,6.3512110777,9.1168912802,1
357,857,21.6798934897,7.7573076157,5.3557657838,0.5024036348,1
358,858,21.7268723269,7.8042864528,0.2288294432,6.6183754248,1
359,859,21.7305656766,7.8079798026,9.6325135221,2.5487250256,0
360,860,21.7552446777,7.8326588037,1.3817889637,6.7011337116,0
361,861,21.7571351443,7.8345492703,7.1425865821,2.2092819671,0
362,862,21.7913736537,7.8687877797,1.7581880221,3.3602174427,1
363,863,21.8752573649,7.9526714909,4.2259549822,8.8161923319,1
364,864,21.8966144869,7.9740286129,3.3616681903,0.4682069213,1
365,865,21.9192445189,7.9966586449,7.7341497594,1.9314521075,0
366,866,21.9234984261,8.0009125520,2.3068368035,9.9164836927,0
367,867,21.9566428899,8.0340570159,6.8038747806,1.2634379743,0
368,868,21.9847868964,8.0622010223,4.0256980571,0.0444304316,1
369,869,21.9918770558,8.0692911817,2.8630856261,7.3285937598,0
370,870,21.9969064077,8.0743205336,0.3582029234,1.1791801684,0
371,871,22.0316529854,8.1090671113,0.1288050500,5.0815638140,1
372,872,22.1315492235,8.2089633495,0.1869695654,3.7967623093,1
373,873,22.1493703331,8.2267844591,9.9740427064,8.0820968522,0
374,874,22.1797379761,8.2571521021,8.8281643757,8.1607334750,0
375,875,22.1818112753,8.2592254013,8.1197109645,0.3594005974,0
376,876,22.2559151897,8.3333293157,3.3882653164,2.8990646132,1
377,877,22.2635063097,8.3409204357,0.0070075206,7.2970578744,0
378,878,22.3025231483,8.3799372743,8.2889535240,3.2651650662,0
379,879,22.3448573810,8.4222715070,6.3502615915,9.1226123459,1
380,880,22.3466949783,8.4241091042,1.0413250259,6.6647688045,1
381,881,22.3682899381,8.4457040641,8.5901570080,9.0061987981,0
382,882,22.4093461602,8.4867602862,2.5214892759,9.3896778601,0
383,883,22.4264754450,8.5038895710,8.0668555244,6.3617921958,0
384,884,22.4348095059,8.5122236319,9.4987743757,8.8881395545,0
385,885,22.4863148927,8.5637290187,7.5115766458,7.8410427416,0
386,886,22.5543649799,8.6317791059,8.2155287977,3.8159168340,0
387,887,22.6217884635,8.6992025895,7.8494255358,8.6618308129,0
388,888,22.6348660697,8.7122801956,7.8167806043,4.2980499707,0
389,889,22.6701216295,8.7475357554,6.7544250753,8.3308047472,0
390,890,22.6782246305,8.7556387565,8.6601333599,4.7699834100,0
391,891,22.6837539223,8.7611680483,2.9825250713,2.1313450820,0
392,892,22.6932014324,8.7706155584,4.1995415553,8.4250343766,1
393,893,22.7370555994,8.8144697254,3.0217249247,0.9085775181,0
394,894,22.8089079568,8.8863220828,3.6847123214,9.7475810780,1
395,895,22.8181759555,8.8955900814,2.1200776466,1.6024328958,0
396,896,22.8339091210,8.9113232470,5.9328920081,1.8133373327,1
397,897,22.8398370268,8.9172511528,9.3236269826,6.4140383697,0
398,898,22.8588188341,8.9362329601,6.6501217616,5.8461132939,1
399,899,22.9217238059,8.9991379318,3.2533050943,2.3115969032,0
400,900,22.9237342417,9.0011483677,2.5872571958,0.6431635989,0
401,901,22.9300948723,9.0075089982,3.0772737560,0.6501974877,0
402,902,22.9416549416,9.0190690675,3.2419022754,4.3470227448,1
403,903,22.9468796743,9.0242938002,9.6236435847,8.8768732974,0
404,904,23.0052009678,9.0826150938,4.7661158862,8.3996508086,1
405,905,23.0129012242,9.0903153502,5.6363646327,8.5694780551,1
