analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
702,1202,31.3482522241,17.3116268675,0.0587909784,7.1922200129,0
703,1203,31.3714006179,17.3347752613,7.9713292684,4.3150301745,0
704,1204,31.3772673494,17.3406419928,5.3320072262,1.0560333893,1
705,1205,31.3780729364,17.3414475799,9.1289279414,4.8296910426,0
706,1206,31.3983971137,17.3617717572,9.9551483845,9.3000978947,0
707,1207,31.4010637303,17.3644383737,9.4161011573,6.3148563420,0
708,1208,31.4205326430,17.3839072865,2.8174002116,1.6217048602,0
709,1209,31.4262227565,17.3895973999,6.7414444176,2.0420321564,0
710,1210,31.4726732003,17.4360478437,1.1799812672,6.6500381526,1
711,1211,31.4792166444,17.4425912878,8.6021610531,4.2918438042,0
712,1212,31.4887035350,17.4520781785,3.0748425823,9.3717595204,0
713,1213,31.5339747144,17.4973493579,2.8626436324,6.8621474691,0
714,1214,31.5465931962,17.5099678396,7.6530684277,6.5835003035,0
715,1215,31.5695134711,17.5328881146,8.3838531761,1.1233427549,0
716,1216,31.5759597182,17.5393343616,1.7771303400,2.9718592057,0
717,1217,31.5815547561,17.5449293995,1.3686270594,8.9622776671,0
718,1218,31.5881212043,17.5514958477,1.9001025592,2.3573165535,0
719,1219,31.5915261588,17.5549008022,4.0316624973,2.3942816067,1
720,1220,31.5936059321,17.5569805755,4.1525134829,3.0018671208,1
721,1221,31.6063619710,17.5697366144,2.8744992395,2.7096204720,0
722,1222,31.6255117655,17.5888864089,7.4140909852,2.0349945347,0
723,1223,31.6273094144,17.5906840578,0.6731280903,5.0804700351,1
724,1224,31.6296760981,17.5930507415,9.4244572004,8.8735480941,0
725,1225,31.6368772787,17.6002519222,3.7985549977,9.0645991788,1
726,1226,31.6589399775,17.6223146209,9.7333780799,2.5354957792,0
727,1227,31.6936906903,17.6570653338,1.7680144919,8.2081447498,0
728,1228,31.7070686019,17.6704432453,1.5329737806,1.4103186752,0
729,1229,31.7117897881,17.6751644315,6.1425504276,1.3544390560,1
730,1230,31.7417709796,17.7051456231,9.6774271365,7.2334342229,0
731,1231,31.7949244804,17.7582991238,8.2432855781,8.6282469889,0
732,1232,31.8724160194,17.8357906629,2.5622266019,1.5631748602,0
733,1233,31.8946554093,17.8580300528,7.3311503101,0.0355904725,0
734,1234,31.9373226816,17.9006973251,1.2959990637,8.1866871841,0
735,1235,31.9474211648,17.9107958083,6.9673815712,2.0382232343,0
736,1236,31.9662787166,17.9296533600,6.5796326795,0.2263780394,1
737,1237,31.9847568867,17.9481315301,1.7603941255,6.9548975606,0
738,1238,31.9870698155,17.9504444589,4.3746937700,0.2614243328,1
739,1239,32.0065013146,17.9698759581,7.1819222614,7.8193382964,0
740,1240,32.0174185634,17.9807932068,0.4647921638,1.5783460705,0
741,1241,32.0231677828,17.9865424262,9.7817961405,7.3440129640,0
742,1242,32.0450925919,18.0084672354,6.5528672344,9.6514452144,1
743,1243,32.0564944074,18.0198690508,2.2858136182,4.4429627200,1
744,1244,32.0679161531,18.0312907966,9.2695568805,8.4505128536,0
745,1245,32.1023873225,18.0657619660,2.2749676251,2.1219751790,0
746,1246,32.1175430847,18.0809177282,0.8022016647,1.5416464671,0
747,1247,32.1421762700,18.1055509134,5.7416897761,9.7693009456,1
748,1248,32.1532190017,18.1165936451,4.8307436815,3.4700335237,1
749,1249,32.1646320440,18.1280066875,1.7503138288,2.8046389210,0
750,1250,32.2548098356,18.2181844790,2.8183170676,7.7804962979,0
751,1251,32.3983517388,18.3617263822,7.2670679654,7.7383003146,0
752,1252,32.4839434898,18.4473181332,4.9750841417,3.4753221621,1
753,1253,32.4897248401,18.4530994835,5.7918413635,9.4560584405,1
754,1254,32.5257384967,18.4891131402,8.7115793451,6.2416797293,0
755,1255,32.5547531065,18.5181277499,0.8834817154,4.6366758064,1
756,1256,32.5612188435,18.5245934869,9.3709560319,5.9854194839,0
757,1257,32.5736068279,18.5369814714,0.5436204668,3.8424326095,1
758,1258,32.5977286876,18.5611033310,1.8275967844,4.0800836500,1
759,1259,32.6701615497,18.6335361932,2.3552784611,3.0544887994,0
760,1260,32.6704706975,18.6338453410,2.1015837487,7.8221606743,0
761,1261,32.7087870813,18.6721617248,1.3181135487,5.2840815476,1
762,1262,32.7204759384,18.6838505818,7.3188227703,9.9108144614,0
763,1263,32.7302464832,18.6936211266,0.7011301181,1.3023206915,0
764,1264,32.7885561590,18.7519308025,3.8465811859,3.5601772085,1
765,1265,32.7964629547,18.7598375982,8.2164916647,6.6862169054,0
766,1266,32.7987648361,18.7621394795,0.6840042781,6.4211392264,1
767,1267,32.8014112749,18.7647859183,3.3620550238,2.7619481498,1
768,1268,32.8128781891,18.7762528325,0.0281293404,9.1675225502,0
769,1269,32.8233938175,18.7867684610,2.6698485427,8.2385098560,0
770,1270,32.8316590083,18.7950336517,9.7197449398,8.8128679399,0
771,1271,32.8858398031,18.8492144465,9.3204387921,7.7979512966,0
772,1272,32.9150015880,18.8783762315,1.9276116446,7.9135284960,0
773,1273,32.9565698030,18.9199444464,7.4145300697,7.0677570107,0
774,1274,33.0065895666,18.9699642101,0.4332699763,5.6780549939,1
775,1275,33.0350611821,18.9984358255,2.8626714679,0.8550754771,0
776,1276,33.0664728442,19.0298474876,1.6015618871,9.3364442877,0
777,1277,33.1022747944,19.0656494379,6.8368881099,3.2880191957,0
778,1278,33.1262389173,19.0896135607,6.6926879364,8.3857250046,0
779,1279,33.1269419271,19.0903165706,8.7861460849,5.0446114192,0
780,1280,33.1728198277,19.1361944712,1.5483254969,5.3947255374,1
781,1281,33.1897983036,19.1531729471,5.7434520651,0.5020757912,1
782,1282,33.2373332555,19.2007078989,3.2406322374,5.3411697132,1
783,1283,33.2382708797,19.2016455231,1.5407077302,8.5901727541,0
784,1284,33.2770519788,19.2404266222,0.8425094937,9.9833606334,0
785,1285,33.2996898960,19.2630645395,1.0059017068,8.5552714056,0
786,1286,33.3576840288,19.3210586722,9.8945821335,3.3634384340,0
787,1287,33.4440476828,19.4074223262,1.9291605267,4.4956208231,1
788,1288,33.4807340466,19.4441086900,2.8420005255,5.9640985534,1
789,1289,33.4883137866,19.4516884301,1.1684450909,6.9356748539,0
790,1290,33.5167897326,19.4801643761,1.7670348978,8.6994828329,0
791,1291,33.5996248691,19.5629995125,2.0397515377,1.3965083176,0
792,1292,33.6056073046,19.5689819481,8.0321788236,0.7810509085,0
793,1293,33.6236294828,19.5870041262,5.9570059598,9.9167773702,1
794,1294,33.6602001665,19.6235748099,1.4644934351,4.1053097705,1
795,1295,33.6945781903,19.6579528338,3.2799840646,4.1075148290,1
796,1296,33.7023543523,19.6657289957,1.6603264893,7.8000182586,0
797,1297,33.7152880258,19.6786626693,5.0422762034,2.1003246374,1
798,1298,33.7391606839,19.7025353274,1.0766093816,7.2459840420,0
799,1299,33.7630810974,19.7264557409,8.9149965493,2.4561962981,0
800,1300,33.7785688023,19.7419434457,7.1751461222,1.8409152194,0
801,1301,33.7863987813,19.7497734248,0.7129983688,7.0745066731,0
802,1302,33.7980779884,19.7614526318,7.3085713186,5.1779891638,0
803,1303,33.8207893415,19.7841639850,5.2604978673,0.9661745473,1
