analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
653,1153,20.5094126201,10.5107027895,2.1364319317,1.6398599764,0
654,1154,20.5351728896,10.5364630590,9.3810396721,2.9677947853,0
655,1155,20.5701805002,10.5714706696,3.1068332753,9.8641975916,0
656,1156,20.5782907210,10.5795808904,0.3403535292,1.0473358688,0
657,1157,20.5903422993,10.5916324687,5.9679109211,4.5813289245,1
658,1158,20.6012000650,10.6024902344,8.8575636889,4.9439298510,0
659,1159,20.6227792360,10.6240694054,7.8225190397,5.6046894882,0
660,1160,20.6248834320,10.6261736014,4.5929608988,1.5489283042,1
661,1161,20.6259100555,10.6272002249,5.3621248767,5.3849466026,1
662,1162,20.6441687937,10.6454589631,2.1017714186,1.7157418801,0
663,1163,20.6682629557,10.6695531251,5.2616807405,9.5004569163,1
664,1164,20.6886445876,10.6899347570,6.8114780080,1.7637217069,0
665,1165,20.6908312054,10.6921213748,2.6657499735,6.1588589408,1
666,1166,20.6946504577,10.6959406271,0.3696421409,5.3711896084,1
667,1167,20.7030711073,10.7043612767,2.6224990066,4.8763973183,1
668,1168,20.7304945401,10.7317847095,7.1986289966,6.1606190036,0
669,1169,20.7661535295,10.7674436989,2.0731853944,8.1233014583,0
670,1170,20.7792455524,10.7805357218,8.5127810592,1.2847923327,0
671,1171,20.7798713171,10.7811614865,3.8246689298,0.7828104806,1
672,1172,20.8065301064,10.8078202758,4.3954189310,6.7216028001,1
673,1173,20.8246716790,10.8259618483,2.2297603386,2.0064820499,0
674,1174,20.8765418502,10.8778320196,5.5036314977,8.0497976596,1
675,1175,20.8766281047,10.8779182741,7.2397899511,3.6372685671,0
676,1176,20.8806919441,10.8819821135,9.3717880071,3.1437904170,0
677,1177,20.8825557037,10.8838458731,5.6588877589,0.1792987167,1
678,1178,20.8937157765,10.8950059459,0.4474990794,8.2761667567,0
679,1179,20.9005254928,10.9018156621,8.4193281909,4.2753153972,0
680,1180,20.9074451943,10.9087353637,9.1178376089,9.3965802332,0
681,1181,20.9313741719,10.9326643413,5.6256169693,3.1982115113,1
682,1182,20.9442915326,10.9455817020,3.8529862597,4.2399619579,1
683,1183,20.9482799635,10.9495701328,3.5499780653,0.2619811581,1
684,1184,20.9633666062,10.9646567756,6.1698386165,0.1539705066,1
685,1185,20.9699930208,10.9712831901,9.6380397614,3.7565947720,0
686,1186,20.9885618042,10.9898519736,3.3229027976,3.9822526449,1
687,1187,21.0097167403,11.0110069097,3.5246073302,0.5337073925,1
688,1188,21.0186767298,11.0199668992,8.8226462430,4.8329230276,0
689,1189,21.0484622589,11.0497524282,0.7042893633,7.2074634312,0
690,1190,21.0487420792,11.0500322486,1.6976443763,5.1873447452,1
691,1191,21.0611427776,11.0624329470,0.5823631482,3.8743980572,1
692,1192,21.0657507836,11.0670409530,7.7649868794,7.4934888989,0
693,1193,21.0692972582,11.0705874275,2.3811037836,4.2417342417,1
694,1194,21.0771924213,11.0784825907,5.4142761594,2.1904609766,1
695,1195,21.0925696526,11.0938598219,2.3601845885,4.8424431606,1
696,1196,21.1008794375,11.1021696069,7.8661625821,2.0908993186,0
697,1197,21.1033084283,11.1045985976,0.6503278549,5.9148895161,1
698,1198,21.1050526134,11.1063427828,9.8294920858,9.7876155726,0
699,1199,21.1178476187,11.1191377881,9.2204792998,2.8211323054,0
700,1200,21.1195960522,11.1208862216,3.5047983928,9.8336436758,1
701,1201,21.1282049378,11.1294951071,1.5105824974,9.7822908785,0
702,1202,21.1632426538,11.1645328231,8.4824495385,7.2969218595,0
703,1203,21.1840681352,11.1853583046,3.7406851660,7.2884512910,1
704,1204,21.2128921210,11.2141822904,7.4896912696,6.0953444410,0
705,1205,21.2397333517,11.2410235210,2.8072812069,1.8936795298,0
706,1206,21.2426165125,11.2439066818,3.1774445914,6.5111189622,1
707,1207,21.2444844627,11.2457746321,1.8347901653,7.9656258882,0
708,1208,21.2485789939,11.2498691633,7.1126993390,8.8337772610,0
709,1209,21.2544314241,11.2557215935,2.5737253629,8.4193433550,0
710,1210,21.2622284799,11.2635186493,7.8367099142,0.7748345554,0
711,1211,21.2640041656,11.2652943350,2.9445307017,0.8635497842,0
712,1212,21.2834794244,11.2847695938,0.6758983538,6.2283274399,1
713,1213,21.2884683311,11.2897585005,8.9525495157,9.7324279685,0
714,1214,21.2888835397,11.2901737091,5.7765047301,0.6296197593,1
715,1215,21.3218996358,11.3231898052,1.4515709503,7.7199593491,0
716,1216,21.3244327497,11.3257229190,5.9128378417,1.6407089705,1
717,1217,21.3301131730,11.3314033424,2.1135258589,8.7509039808,0
718,1218,21.3422347387,11.3435249081,0.2374839166,4.3787494847,1
719,1219,21.3490808222,11.3503709915,9.8890303147,2.1459905748,0
720,1220,21.3648522338,11.3661424032,7.4480778146,6.7887664199,0
721,1221,21.3930729846,11.3943631539,2.3060732245,7.0136224996,0
722,1222,21.3992203886,11.4005105580,6.3799105356,2.4220735450,1
723,1223,21.4041675151,11.4054576845,4.3330755765,9.5260991294,1
724,1224,21.4149236439,11.4162138133,6.0192853587,2.3033350019,1
725,1225,21.4217336097,11.4230237791,6.0872512202,3.7213004808,1
726,1226,21.4277774027,11.4290675720,3.6321151937,4.3402815643,1
727,1227,21.4314785235,11.4327686929,9.9700617245,7.1755091428,0
728,1228,21.4438929589,11.4451831283,6.1695741963,7.2801289066,1
729,1229,21.4693658067,11.4706559760,4.9800059691,2.2408217720,1
730,1230,21.4704823472,11.4717725166,0.5094541161,2.5165088238,0
731,1231,21.4719094088,11.4731995781,7.1859612396,7.7383742392,0
732,1232,21.4986898032,11.4999799725,8.3600904466,6.4014524677,0
733,1233,21.4992363220,11.5005264914,7.9431069708,4.9449263032,0
734,1234,21.5629301464,11.5642203158,9.4238467936,6.1421189773,0
735,1235,21.6092347951,11.6105249645,0.6449432726,4.9923866493,1
736,1236,21.6690058075,11.6702959769,2.7165676936,3.1071369622,0
737,1237,21.6738418791,11.6751320485,1.2652235647,3.0678816192,0
738,1238,21.7015655232,11.7028556926,4.8271399485,9.5813812140,1
739,1239,21.7226610065,11.7239511759,5.8439933475,2.5794640065,1
740,1240,21.7330829474,11.7343731168,9.5923950495,3.4076594799,0
741,1241,21.7395550008,11.7408451701,7.0994320637,4.1362162007,0
742,1242,21.7623875640,11.7636777334,8.3876032374,2.8386060066,0
743,1243,21.7814309588,11.7827211282,1.0853092796,8.4053096713,0
744,1244,21.7834304477,11.7847206171,6.8475227002,6.1071152775,0
745,1245,21.8052434062,11.8065335756,8.5556045050,3.2859190383,0
746,1246,21.8122827509,11.8135729203,4.2115560490,8.9143612758,1
747,1247,21.8825947661,11.8838849354,5.2952295113,0.1549622766,1
748,1248,21.9071554291,11.9084455985,5.9643405157,1.1739432019,1
749,1249,21.9092429548,11.9105331241,1.4555502660,9.8569249973,0
750,1250,21.9126317640,11.9139219334,2.9514979262,1.1271394934,0
751,1251,21.9138093521,11.9150995215,3.8616413349,2.2293761114,1
752,1252,21.9534983138,11.9547884832,8.4444234023,4.6928085031,0
753,1253,21.9646932067,11.9659833761,9.5508456999,1.7642023296,0
754,1254,22.0152510252,12.0165411946,3.8202931783,6.3220766110,1
755,1255,22.0322441517,12.0335343211,1.9522706521,7.2524939534,0
756,1256,22.0381478616,12.0394380310,5.0622582157,9.0608634584,1
757,1257,22.1141847652,12.1154749346,8.0370914236,1.8053416630,0
758,1258,22.1174051375,12.1186953069,0.6734272657,2.3629552738,0
759,1259,22.1307815451,12.1320717145,1.2843989981,1.2158244576,0
760,1260,22.1680682295,12.1693583989,5.5552976424,3.6210882927,1
761,1261,22.1750953670,12.1763855364,9.6931983121,5.7402834523,0
762,1262,22.1766826982,12.1779728676,4.4153473228,3.8339646993,1
763,1263,22.1823262182,12.1836163876,1.3352390356,4.8001351581,1
764,1264,22.1908851781,12.1921753474,3.2325979752,3.2468220458,0
765,1265,22.1938130188,12.1951031882,5.3917698313,7.4512875737,1
766,1266,22.2578652905,12.2591554599,6.7841967402,4.1448278540,0
767,1267,22.2725357586,12.2738259280,9.0933291305,1.5916646786,0
768,1268,22.2781828763,12.2794730457,9.4416147581,1.0880199848,0
769,1269,22.2940942920,12.2953844614,9.1189432961,7.9098535765,0
770,1270,22.3210181935,12.3223083629,5.1960272053,3.2161200635,1
771,1271,22.3283428022,12.3296329716,4.9483375759,5.4846548180,1
772,1272,22.3304762117,12.3317663811,9.2647301596,8.4898647630,0
773,1273,22.3588620513,12.3601522207,4.7817497493,7.2156054415,1
774,1274,22.3678498725,12.3691400419,5.7709601644,1.0153009159,1
775,1275,22.3758065143,12.3770966837,9.1423964654,4.4253040800,0
