death_index,death_time,x,y
328,8.6951840104,9.7922051111,4.1945968796
329,8.7038181089,6.7674094852,4.5316357226
330,8.7051293846,4.7673756003,6.3861346242
331,8.7112351742,7.5696076315,5.2745403877
332,8.7194601272,3.1549385457,5.7733871978
333,8.7305049107,6.1200124599,2.5858028657
334,8.7750318450,9.7427382258,7.1657109603
335,8.8065345725,0.6524295711,1.2258768372
336,8.8277308628,2.0430740779,8.3004397190
337,8.8435503084,1.2031146067,3.3151077857
338,8.8476939501,7.9037406590,2.2354082237
339,8.8536118864,9.0514217176,5.6497810378
340,8.8568362570,6.5313414962,4.0866912761
341,8.8746908950,6.6568061862,8.1847578385
342,8.8821729524,9.4575876876,3.0549946032
343,8.9041054311,1.6536444519,0.7519710118
344,8.9294388090,7.3641465524,7.7138054403
345,8.9325736176,8.5505294863,7.8171079982
346,8.9336733638,5.3170018376,4.8177310386
347,8.9342276577,8.5034644734,8.3633534616
348,8.9394258200,6.8804056573,2.4050304278
349,8.9494306854,0.2996212954,8.8562763950
350,8.9507826928,4.9288977912,8.0503010305
351,8.9523833997,5.7671875215,7.9396341143
352,8.9769942734,9.5608848150,2.0376408406
353,8.9795071477,5.9905469759,7.0014015871
354,8.9823933526,6.3181007403,0.5877531264
355,9.0034278543,9.8998042897,9.2551539139
356,9.0048236331,0.4455182715,6.0603369304
357,9.0392315452,9.7168837976,6.1732156783
358,9.0487041831,4.9271121078,8.6745758779
359,9.0935109177,3.1769326940,8.1760074812
360,9.1205860249,7.5839011226,8.9587838145
361,9.1367432964,7.0078747340,1.0369671444
362,9.1506121095,9.4348186789,8.8284829121
363,9.1661144546,7.4256360540,7.2731397855
364,9.2089868311,6.2094549078,3.6066154636
365,9.2113493524,9.9438855560,7.7258061327
366,9.2362693466,1.3859439537,4.9385834863
367,9.2451974002,7.3084288424,6.5243065069
368,9.2497369760,0.0156712149,1.0261110350
369,9.2776089531,8.8474053850,4.6255039682
370,9.2869845118,2.7406024141,4.2833257870
371,9.3397524747,0.9170126446,0.4461393599
372,9.3664109250,4.5310200670,1.9013616779
373,9.3701075445,6.8245912983,6.6687345140
374,9.4094639674,2.7608453787,9.9099022799
375,9.4505555579,3.1439190369,3.6301293445
376,9.4609963041,6.5974865036,0.7341367546
377,9.4796050909,7.3898634545,1.3756338569
378,9.4822981022,4.0643690984,9.5867785111
379,9.5326196028,1.3793688728,5.6646954190
380,9.5738004607,3.9204673725,2.2723203636
381,9.6037083786,2.5072839001,0.9741606021
382,9.6580353808,0.7574069275,7.8448516265
383,9.6661469102,5.0076903252,5.9421214556
384,9.7129189724,4.2270696595,3.2987316695
385,9.7152459957,4.1340827784,0.4079978154
386,9.8003148210,5.2018070183,0.9541552435
387,9.8005747066,5.4240122882,0.8458997409
388,9.8635885459,6.9749561533,7.9181737793
389,9.8788264947,3.7942130697,3.2592368711
390,9.8832795026,0.2042828879,4.4866047372
391,9.8865596426,8.7559091519,9.0836861898
392,9.8974210696,2.3547337368,7.7126446050
393,9.9311829119,0.6759364611,1.5437522655
394,9.9571577729,6.9009362267,0.5689589919
395,9.9665725386,1.8262484627,7.3003330559
396,9.9869176296,5.3925613952,6.0339664877
397,9.9900622960,9.7359393655,8.2871698303
398,10.0038237096,4.9683882479,2.8213591316
399,10.0292800570,4.9735653879,0.4585745833
400,10.0408718147,0.3794608627,3.5347690993
401,10.0449660647,0.6183994784,8.0297555051
402,10.0871748674,0.0268362563,7.8300007609
403,10.1003483512,9.9892917486,8.2803595672
404,10.1029160496,1.1926969108,2.5213673980
405,10.1147348548,2.3246826005,8.7338704867
406,10.2189929965,1.7438593462,9.1820549974
407,10.2198662368,8.3926894597,8.9777077724
408,10.2649527237,4.6670857184,6.4929261365
409,10.3363535104,2.7162870368,4.3886328592
410,10.4041960559,1.4714860788,9.0975198966
411,10.4050168701,2.2327560446,9.9668700505
412,10.4104992958,5.1884430095,1.2160870543
413,10.4334180861,5.1651750078,8.2481018199
414,10.4396372318,0.6089387593,2.3616912527
415,10.4429694604,2.2359776117,6.9293031324
416,10.4568177110,0.5096255691,9.3289831737
417,10.4874043042,6.0065035868,4.4636674326
418,10.4903547220,8.1627130829,2.3592167490
419,10.5239236235,4.4506181775,7.2165544763
420,10.5323352164,6.5108174218,8.1781710756
421,10.5537553466,1.7607073926,9.3646238756
422,10.5545008677,0.0491468425,6.0438844801
423,10.5798291680,6.1884302871,7.8499171677
424,10.6082161733,9.4944183784,6.9527794818
425,10.6301680409,8.8309538583,1.6322129309
426,10.6640712129,0.5344692534,0.5710967943
427,10.7706988149,1.5966122515,3.7855908217
428,10.8062207381,5.3033276187,1.6310889719
429,10.8219644971,2.1529799636,7.6714923979
430,10.8294708821,2.2404358759,1.2177149283
431,10.8300983700,4.5455976266,7.9068665916
432,10.9504175689,4.6924403362,5.7542687013
433,10.9720626508,2.1271358473,2.6039599666
434,10.9739763618,0.7328814048,9.8987816192
435,10.9914878306,3.9341708337,3.5002620598
436,10.9990599244,6.7554618045,2.3504930213
437,11.0136749515,3.7372169519,0.3435057767
438,11.0612557109,4.3945537084,2.4222535123
439,11.0615354992,0.5804623049,8.1636544334
440,11.0661931411,0.9210790850,6.9542589949
441,11.2418614395,4.6257000728,0.1009755525
442,11.2527817402,1.3542818525,7.7501418856
443,11.2699162188,2.6667281501,2.4512868868
444,11.3057475407,3.2880762330,2.3020290198
445,11.3427525982,2.0686611519,9.7199015294
446,11.3687606981,3.5493096835,1.0459023271
447,11.3864258218,5.8345549776,3.0169523241
448,11.4236576908,9.9210108004,3.7643059689
449,11.4595817720,7.5308458452,3.9691383032
450,11.5127904053,3.4527338131,7.4132199187
451,11.5307277949,0.1817079608,9.1513446065
452,11.5326040920,0.5564582617,7.0705798430
453,11.6503801956,0.5657190831,8.6452727159
454,11.6752820699,5.2541117222,0.4554838722
455,11.7057105484,9.2943761025,5.3713832175
456,11.7880794006,9.6146965395,4.5772322677
457,11.8236898211,4.6918602000,1.4642325409
458,11.8353769743,5.4012417486,1.8604698792
459,11.8361822894,1.2209618140,7.5731578532
460,11.8503390352,3.2030021494,0.5101222195
461,11.9247050483,7.5447197964,0.2490800561
462,11.9737922875,1.2781583527,9.1463400307
463,12.0059804053,9.2657577647,3.3671740589
464,12.0473276812,8.0940772205,7.0280165452
465,12.0551812370,1.7474055932,0.9579509279
466,12.0613995825,2.3900953651,7.7504499017
467,12.0711545704,8.6342253443,5.0264884086
468,12.0861385251,9.8556012029,3.5612160567
469,12.0911242066,3.8475460632,1.8360389711
470,12.1245562687,2.3277747152,2.5025569653
471,12.1712622520,4.5944890976,6.5748333861
472,12.1728057213,7.9266678552,5.5601395548
473,12.2521027460,9.4073351156,7.8368369107
474,12.3290885535,4.1218534985,9.2810336190
475,12.3903288649,4.4944836297,6.0928376128
476,12.4215484746,3.7798511460,0.9954621987
477,12.4230381115,4.6279564713,7.5522731103
478,12.4272596251,2.7319515588,0.3569675594
479,12.4281408754,4.0518128585,4.7570636254
480,12.4831193656,8.6736733681,3.8822375057
481,12.5096118053,9.0403418134,6.7327118020
482,12.5609112901,2.1040657582,6.9879464290
483,12.5841919959,0.9201066636,0.8152187488
484,12.5854557408,5.1298511778,6.7010361792
485,12.5996136380,0.1781877694,6.8166456881
486,12.6122916615,9.0737319497,4.9421992723
487,12.6178083809,7.0631553634,6.7550962386
488,12.6542329838,9.8865183676,0.3143638178
489,12.6554832668,9.1169182046,5.2664131015
490,12.6559444935,4.0952921391,5.9395213081
491,12.6645597592,4.5030411873,2.8911709816
492,12.6689935037,2.1832830648,5.0902626426
493,12.7510112921,7.3073613508,5.1279217558
494,12.7626519334,0.9267000235,9.5465263323
495,12.7667239874,5.4786748194,9.1143367800
496,12.7723257258,6.6639280964,6.1016135934
497,12.8196453745,1.6953144271,5.1239169141
498,12.8622383238,3.2935629142,0.9767760165
499,12.8867861481,3.8325680730,0.3249450525
500,12.9090510038,1.9460281467,1.9717736655
501,12.9477507518,9.0237554993,7.1821909010
502,12.9501624111,2.8123036473,1.9965181131
503,12.9535308583,3.8460046222,2.4677496064
504,12.9654676263,3.2485167465,1.3780691460
505,13.0010585738,3.2687264759,5.0852687156
506,13.0262264708,1.5417599168,3.3576907113
507,13.0437312473,4.7625151382,4.8951136817
508,13.0441049983,7.6284960545,9.2057888022
509,13.0837745494,1.9979813414,0.9315812666
510,13.0897767983,5.8342867554,0.2432685427
511,13.1063363494,4.2715558607,9.9888479803
512,13.1118337883,7.6760385440,5.7797375902
513,13.1272049087,6.6445639887,2.5221016103
514,13.1347247153,3.6502723468,5.9815110396
515,13.1592198457,8.2548508358,6.1368214312
516,13.1804009516,2.2080380128,5.5114497418
517,13.1827013958,4.9948297619,5.6505310481
518,13.1828797806,9.1772806011,9.6557954751
519,13.2056505219,0.4425512886,3.0066833816
520,13.2900618684,8.4003708733,9.9608973926
521,13.2949780078,3.5836010387,9.4673490279
522,13.3433386052,7.1596425264,1.1792423834
523,13.3514629523,8.9225936654,3.3820897490
524,13.4132164436,4.8525540360,7.9601309988
525,13.4212937064,7.5684666745,8.5926686693
526,13.5006669743,9.8962062447,4.0063591563
527,13.5031736961,0.3635662418,8.0141387369
528,13.5410439857,7.3278206210,4.5976607308
529,13.5895769018,0.5038439008,5.6320908484
530,13.6006512274,0.6804739449,3.9632177355
531,13.6020683991,5.9107559960,0.2440197582
532,13.6104982002,2.2412362642,0.3783558121
533,13.6685102566,9.3415635690,7.0434869780
534,13.6703988066,4.6468737723,8.3973384098
535,13.7257342185,1.1357140636,1.8663760942
536,13.7290908697,8.9462788712,8.4384626512
537,13.7304272949,5.7278972322,1.7713197380
538,13.7443751366,1.5062743415,9.2030726866
539,13.7546717509,4.2436224275,4.7310144782
540,13.7765872659,7.5755095011,7.8743677370
541,13.7899414322,5.3303688055,0.3909916930
542,13.8400855897,5.6039445173,1.5760986714
543,13.8545691057,9.8402032326,0.0540268461
544,13.8708496525,3.1567897081,9.2712160085
545,13.8947876816,9.7770288865,8.6457895075
546,13.9279189277,9.7300798564,8.0753436652
547,13.9280354559,7.3922841341,3.9762089583
548,13.9393290760,4.5015455236,5.5695053952
549,13.9398142161,5.2534301284,5.7884163840
550,13.9667049705,3.0098845181,1.6644968968
551,13.9672334444,3.0756609261,2.1995923547
552,13.9710822890,0.0450794986,9.2991804505
553,13.9718700414,7.2185386889,0.8649460367
554,14.0180667671,8.7407028639,5.8596202013
555,14.0404429929,1.0993731601,6.5542189622
556,14.0678129351,0.5271366260,5.4227236468
557,14.0828552941,4.6656909552,9.8532530834
558,14.1298461832,0.7977009154,6.5272574423
559,14.1400555507,1.7969312484,1.7847237562
560,14.1984556040,1.4937002801,4.4593576743
561,14.2114380656,4.3769089618,3.0993377408
562,14.2150381818,0.3116052609,0.7724646612
563,14.2219489372,7.2501358139,2.1963643184
564,14.2235014722,5.4367727105,5.9437269038
565,14.4682033760,2.6747501581,6.3277500699
566,14.5014384952,3.4102481002,0.7832287098
567,14.5111918562,5.2123518240,0.7723999056
568,14.5273662835,2.6400839705,1.3331380895
569,14.5368037730,0.4115473011,2.8479996442
570,14.5397984443,1.3526930912,4.6014659168
571,14.5603754687,9.6951638953,6.3705023902
572,14.5778150287,9.4730597446,8.8407864598
573,14.6219746918,9.6136011346,3.3742924973
574,14.6502846190,2.4639328454,8.8461168253
575,14.7225132438,9.2456305088,3.9141592864
576,14.7355361017,9.8089149164,4.3952308804
577,14.7710906035,4.0090629016,5.1075888901
578,14.7831002851,0.1384929914,2.0067377279
579,14.7949235068,2.2800778627,0.0125599779
580,14.8064335309,5.9545999707,0.6756328332
581,14.8329091188,2.6730030949,4.6022022604
582,14.8477286764,4.8216212248,0.1796561322
583,14.8540118697,9.5519262336,5.5260465448
584,14.8779254072,8.4638808860,4.9729775058
585,14.9421868687,1.0412049431,0.4988603199
586,14.9597661225,4.5554798953,3.6025830252
587,14.9800239671,9.2804653609,6.7165030323
588,14.9886891211,7.7675935130,9.1704778282
589,15.0308302284,6.8711524024,2.9545666551
590,15.0466208761,5.2363668411,0.0777587926
591,15.0495013350,7.4076051156,9.3762096579
592,15.0561811394,9.6492168611,7.2313642408
593,15.1043776802,2.5979106597,1.1014612359
594,15.1429520686,8.2169477537,5.6755695327
595,15.1561229848,8.0651013908,3.5849067727
596,15.1705229212,3.4906108742,3.2724673546
597,15.1721839471,1.2009469471,6.5717810366
598,15.1743612000,4.5306909497,0.8258371098
599,15.1770414582,6.7566287414,9.9275749757
600,15.1868177193,9.2677035313,0.8372025279
