death_index,death_time,x,y
721,34.8924940081,6.1166044487,9.2783974853
722,34.9367818610,3.4066107474,0.3722740821
723,35.0602124142,0.9691869641,7.0258682372
724,35.1002329843,4.1558772545,6.8976754163
725,35.1803257588,3.6991969309,0.3959970105
726,35.2649271385,5.3941760178,7.1993324764
727,35.2779308670,8.1151421833,2.0845016005
728,35.3317194941,6.5883386378,7.2122585476
729,35.4056584532,3.3605085181,7.2240826604
730,35.4553503330,2.1416366471,8.5914510413
731,35.4805132682,8.1157811346,9.9875336032
732,35.5094493701,3.1418564487,7.0304641600
733,35.5266523757,1.6544016863,6.4850209481
734,35.5278000042,0.7824893065,8.3056065972
735,35.5311884618,7.8816595803,8.4020395718
736,35.5608211537,2.0256950833,8.8531124788
737,35.6027845030,6.7858561724,6.0558045968
738,35.6333996347,5.0524215931,0.5198220029
739,35.6552387040,4.2093567196,0.5277105395
740,35.7148617493,2.9098919147,1.8105572062
741,35.7381570699,5.2553422423,2.4949557418
742,35.8766050249,1.5649046657,8.3644594372
743,35.8809979729,5.7064246887,6.8275738367
744,35.9466205289,3.5397907268,7.0020800957
745,35.9689174016,2.2110429959,9.4353816294
746,36.0382299067,4.3819817336,9.5319858217
747,36.0385580886,0.4985327227,6.7842684698
748,36.0679705921,0.5758283866,7.2072214266
749,36.1286245914,3.7822360056,9.1394721469
750,36.1297947434,1.9446309234,0.3628220004
751,36.1312165495,1.3679615688,5.8236037805
752,36.2054206063,6.5620160448,5.7611336538
753,36.2451391095,5.9783208988,5.3325259646
754,36.2876340288,2.3954131949,8.1590109781
755,36.3330843502,9.7778319821,9.4226032076
756,36.3632553053,0.6593881336,3.7015357340
757,36.4715613962,6.3097970289,6.9281497021
758,36.4732176953,4.8634605701,0.3258573212
759,36.5149184982,4.7411178040,7.3231964914
760,36.5459161871,3.5614118851,1.9122170132
761,36.5481772408,0.1265217988,7.5172241832
762,36.5520566299,1.5414925834,8.0628437030
763,36.5630450341,8.4295409999,8.1588756889
764,36.6292419580,7.2458319429,2.3878025364
765,36.6376707457,2.3891859457,2.0673730446
766,36.7281733853,5.4203169947,0.8767225494
767,36.7492146675,2.1186035869,7.6048489919
768,36.8350386066,8.0228174894,1.0021671357
769,36.9494913656,9.8633254017,9.3204656142
770,37.0036937441,0.1107493254,5.8674339916
771,37.0441331213,9.9195807848,2.8819208203
772,37.0728632405,1.6989254867,9.2726879620
773,37.0852836170,9.1513541469,1.1868440358
774,37.1332039034,1.7558352866,0.7150846808
775,37.1665313396,5.6676913479,1.8036920362
776,37.1701266111,3.6530395753,9.4886272725
777,37.1733743616,0.1857068230,6.6713995375
778,37.1940952686,0.0927235782,4.5904523156
779,37.2586754136,0.9862460986,6.8258984977
